"품목명","단위","등급","가격","산지","친환경구분","입력일"
"[고추]고추(오이맛)","3.6kg","특(1등)","20500","경남 밀양시","일반","20200124"
"[고추]고추(오이맛)","10kg","특(1등)","71000","경남 밀양시","일반","20200124"
"[고추]고추(오이맛)","10kg","특(1등)","53000","경남 진주시","전환기","20200124"
"[고추]고추(오이맛)","10kg","상(2등)","27000","경남 진주시","일반","20200124"
"[고추]고추(오이맛)","10kg","특(1등)","82000","경남 진주시","일반","20200124"
"[고추]고추(오이맛)","13kg","특(1등)","102700","경남 진주시","일반","20200124"
"[고추]고추(오이맛)","7kg","상(2등)","17500","경남 진주시","일반","20200124"
"[고추]고추(오이맛)","10kg","상(2등)","23000","경남 밀양시","일반","20200124"
"[고추]고추(오이맛)","10kg","특(1등)","79000","경남 진주시","일반","20200124"
"[고추]고추(롱그린)","10kg","상(2등)","26000","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","10kg","특(1등)","58000","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","7kg","특(1등)","40600","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","5kg","특(1등)","23000","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","10kg","특(1등)","46000","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","4kg","상(2등)","10400","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","8kg","특(1등)","36800","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","10kg","상(2등)","20000","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","10kg","상(2등)","27000","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","11kg","특(1등)","72600","경남 창녕군","일반","20200124"
"[고추]고추(롱그린)","10kg","특(1등)","66000","경남 창녕군","일반","20200124"
"[고추]고추(녹광)","10kg","특(1등)","49000","경남 진주시","일반","20200124"
"[고추]고추(녹광)","5kg","특(1등)","24500","경남 진주시","일반","20200124"
"[고추]고추(녹광)","10kg","특(1등)","59000","경남 진주시","일반","20200124"
"[고추]고추(녹광)","10kg","특(1등)","30000","경남 진주시","일반","20200124"
"[고추]고추(꽈리고추)","4kg","특(1등)","22000","경남 진주시","전환기","20200124"
"[고추]고추(꽈리고추)","4kg","특(1등)","19000","경남 진주시","전환기","20200124"
"[고추]고추(꽈리고추)","4kg","특(1등)","18500","경남 진주시","전환기","20200124"
"[고추]고추(꽈리고추)","4kg","상(2등)","13000","경남 진주시","전환기","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","22500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","12500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","5kg","상(2등)","15625","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","3.6kg","특(1등)","17550","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","19500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","10000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","19000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","2.6kg","특(1등)","17875","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","27500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","2.3kg","상(2등)","5750","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","18500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","13500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","22000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","3kg","특(1등)","13500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","18000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","10000","경남 창원시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","18500","경남 창원시","일반","20200124"
"[고추]고추(꽈리)","3.5kg","상(2등)","8750","경남 창원시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","15000","경남 창녕군","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","18500","경남 창녕군","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","21000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","15000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","5kg","특(1등)","26250","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","20000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","3kg","상(2등)","7500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","16500","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","12000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","14000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","상(2등)","11000","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","3kg","상(2등)","9375","경남 진주시","일반","20200124"
"[고추]고추(꽈리)","4kg","특(1등)","17000","경남 밀양시","일반","20200124"
"[고수]고수(일반)",".4kg","특(1등)","1300","경남 고성군","일반","20200124"
"[고수]고수(일반)",".5kg","특(1등)","600","경기 고양시일산구","일반","20200124"
"[고수]고수",".5kg","특(1등)","1800","경기도 파주시","일반","20200124"
"[고수]고수(일반)",".5kg","특(1등)","2800","경기 고양시덕양구","일반","20200124"
"[고수]고수",".5kg","특(1등)","1000","경기도 김포시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1300","경기도 광명시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1850","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1700","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","2180","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","2000","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","2230","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1500","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1230","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1400","경기도 파주시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1160","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","2100","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","2400","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1450","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1400","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1000","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","1900","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","2050","경기도 고양시","일반","20200124"
"[고수]고수",".5kg","특(1등)","2200","경기도 파주시","일반","20200124"
"[고수]고수",".5kg","특(1등)","2000","경기도 파주시","일반","20200124"
"[고사리]고사리(일반)","7kg","특(1등)","73500","충남 태안군","일반","20200124"
"[고등어수입]고등어수입","20kg","보통(3등)","63000","수입 노르웨이","일반","20200124"
"[고등어수입]고등어수입","20kg","보통(3등)","59800","수입 노르웨이","일반","20200124"
"[고등어수입]고등어수입","20kg","보통(3등)","62400","수입 노르웨이","일반","20200124"
"[고등어국산]고등어국산","10kg","보통(3등)","20000","국내산","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","2500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","4500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","5500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","6000","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","6500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","7000","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","8000","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","9000","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","보통(3등)","9500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","3000","충남 당진시","일반","20200124"
"[고구마]호박고구마","10kg","4등","7000","충남 당진시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","4000","충남 당진시","일반","20200124"
"[고구마]호박고구마","10kg","보통(3등)","9000","충남 당진시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","9000","충남 당진시","일반","20200124"
"[고구마]호박고구마","10kg","상(2등)","9000","충남 당진시","일반","20200124"
"[고구마]호박고구마","10kg","4등","13500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","13500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","14000","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","14500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","보통(3등)","15500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","16000","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","상(2등)","16500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","17000","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","19000","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","3500","충남 천안시","일반","20200124"
"[고구마]호박고구마","10kg","특(1등)","3000","충남 천안시","일반","20200124"
"[겨자]적겨자","2kg","특(1등)","4000","경기도 고양시","일반","20200124"
"[게지국산]게지국산","5kg","보통(3등)","12000","충남 장항(서천)","일반","20200124"
"[게지국산]게지국산","5kg","보통(3등)","50000","전북 군산","일반","20200124"
"[게지국산]게지국산","5kg","보통(3등)","25000","충남 장항(서천)","일반","20200124"
"[게지국산]게지국산","5kg","보통(3등)","30000","충남 장항(서천)","일반","20200124"
"[게수입]게수입","5.4kg","보통(3등)","29360","수입 중국","일반","20200124"
"[게수입]게수입","6kg","보통(3등)","39900","수입 바레인","일반","20200124"
"[개조개수입]개조개수입","18kg","보통(3등)","18000","수입 중국","일반","20200124"
"[개조개국산]개조개국산","5kg","보통(3등)","32500","전남 여수","일반","20200124"
"[개조개국산]개조개국산","5kg","보통(3등)","30000","전남 여수","일반","20200124"
"[갑오징어수입]갑오징어수입","2kg","보통(3등)","25250","수입 베트남","일반","20200124"
"[감말랭이]감말랭이",".3kg","특(1등)","3100","경북 상주시","일반","20200124"
"[감말랭이]감말랭이",".4kg","특(1등)","3300","경북 청도군","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","19000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","10000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","5000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","6000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","7000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","8000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","9000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","12000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","13000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","14000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","15000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","16000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","3000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","4000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","10kg","특(1등)","12000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","10kg","특(1등)","14000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","17000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","21000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","3kg","특(1등)","14000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","18000","제주 서귀포시","일반","20200124"
"[감귤]한라봉","5kg","특(1등)","10000","제주 제주시","일반","20200124"
